Timestamp,Customer,Event
285.17796750854944,Customer 134,Resolved by Level 2
285.56165939265975,Customer 135,Escalated to Level 2
285.56165939265975,Customer 135,Queued for Level 2 Support
285.56165939265975,Customer 135,Level 2 Support Started
286.7463998600206,Customer 137,Escalated to Level 2
286.7463998600206,Customer 137,Queued for Level 2 Support
287.2414228303488,Customer 138,Arrived
287.2414228303488,Customer 138,Request type: complex
287.2414228303488,Customer 138,Queued for Level 1 Support
287.2414228303488,Customer 138,Level 1 Support Started
288.16238648412593,Customer 139,Arrived
288.16238648412593,Customer 139,Request type: complex
288.3496116877702,Customer 135,Resolved by Level 2
288.3496116877702,Customer 137,Level 2 Support Started
288.4519418784178,Customer 139,Resolved by AI
288.96570509445814,Customer 140,Arrived
288.96570509445814,Customer 140,Request type: simple
288.96570509445814,Customer 140,Queued for Level 1 Support
288.96570509445814,Customer 140,Level 1 Support Started
289.39353832947694,Customer 141,Arrived
289.39353832947694,Customer 141,Request type: simple
289.6354014176078,Customer 137,Resolved by Level 2
290.05557177599405,Customer 141,Resolved by AI
291.44016719738033,Customer 136,Escalated to Level 2
291.44016719738033,Customer 136,Queued for Level 2 Support
291.44016719738033,Customer 136,Level 2 Support Started
291.73695975893975,Customer 142,Arrived
291.73695975893975,Customer 142,Request type: complex
291.73695975893975,Customer 142,Queued for Level 1 Support
291.73695975893975,Customer 142,Level 1 Support Started
293.22431232080174,Customer 143,Arrived
293.22431232080174,Customer 143,Request type: complex
293.2385617303941,Customer 143,Resolved by AI
293.926966468772,Customer 144,Arrived
293.926966468772,Customer 144,Request type: complex
293.9830353801178,Customer 144,Resolved by AI
294.0922571208315,Customer 138,Escalated to Level 2
294.0922571208315,Customer 138,Queued for Level 2 Support
295.4546856248027,Customer 145,Arrived
295.4546856248027,Customer 145,Request type: complex
295.46702686902194,Customer 145,Resolved by AI
296.59684917541864,Customer 127,Resolved by Level 2
296.59684917541864,Customer 138,Level 2 Support Started
299.9423406248182,Customer 138,Resolved by Level 2
300.6746526076059,Customer 142,Escalated to Level 2
300.6746526076059,Customer 142,Queued for Level 2 Support
300.6746526076059,Customer 142,Level 2 Support Started
301.2226958932969,Customer 146,Arrived
301.2226958932969,Customer 146,Request type: complex
301.2226958932969,Customer 146,Queued for Level 1 Support
301.2226958932969,Customer 146,Level 1 Support Started
304.03290174505383,Customer 140,Resolved by Level 1
304.47054102973306,Customer 146,Resolved by Level 1
304.8405087193529,Customer 142,Resolved by Level 2
307.95615117818915,Customer 147,Arrived
307.95615117818915,Customer 147,Request type: simple
308.9801619578617,Customer 148,Arrived
308.9801619578617,Customer 148,Request type: complex
309.1159508676952,Customer 147,Resolved by AI
309.2654348749403,Customer 148,Resolved by AI
309.3092674963254,Customer 149,Arrived
309.3092674963254,Customer 149,Request type: complex
309.3092674963254,Customer 149,Queued for Level 1 Support
309.3092674963254,Customer 149,Level 1 Support Started
310.94248879082335,Customer 150,Arrived
310.94248879082335,Customer 150,Request type: complex
310.94248879082335,Customer 150,Queued for Level 1 Support
310.94248879082335,Customer 150,Level 1 Support Started
311.45404733359794,Customer 151,Arrived
311.45404733359794,Customer 151,Request type: complex
312.42433849735767,Customer 151,Resolved by AI
313.8659351608662,Customer 150,Escalated to Level 2
313.8659351608662,Customer 150,Queued for Level 2 Support
313.8659351608662,Customer 150,Level 2 Support Started
315.38865540506265,Customer 152,Arrived
315.38865540506265,Customer 152,Request type: simple
315.6960588385072,Customer 152,Resolved by AI
317.1301762295578,Customer 149,Escalated to Level 2
317.1301762295578,Customer 149,Queued for Level 2 Support
321.2859787819613,Customer 153,Arrived
321.2859787819613,Customer 153,Request type: simple
321.81110208660544,Customer 153,Resolved by AI
321.8344977092382,Customer 154,Arrived
321.8344977092382,Customer 154,Request type: complex
322.0977815012644,Customer 154,Resolved by AI
324.1728105933964,Customer 155,Arrived
324.1728105933964,Customer 155,Request type: complex
324.4386317741277,Customer 155,Resolved by AI
326.62767445351795,Customer 156,Arrived
326.62767445351795,Customer 156,Request type: simple
327.2422324771165,Customer 157,Arrived
327.2422324771165,Customer 157,Request type: complex
327.2422324771165,Customer 157,Queued for Level 1 Support
327.2422324771165,Customer 157,Level 1 Support Started
327.34010705689764,Customer 150,Resolved by Level 2
327.34010705689764,Customer 149,Level 2 Support Started
327.41417097075555,Customer 156,Resolved by AI
327.61267146043406,Customer 157,Escalated to Level 2
327.61267146043406,Customer 157,Queued for Level 2 Support
328.9933614461005,Customer 136,Resolved by Level 2
328.9933614461005,Customer 157,Level 2 Support Started
329.1544000772628,Customer 149,Resolved by Level 2
329.3284063247848,Customer 158,Arrived
329.3284063247848,Customer 158,Request type: complex
329.3284063247848,Customer 158,Queued for Level 1 Support
329.3284063247848,Customer 158,Level 1 Support Started
331.01266171909623,Customer 159,Arrived
331.01266171909623,Customer 159,Request type: complex
331.01266171909623,Customer 159,Queued for Level 1 Support
331.01266171909623,Customer 159,Level 1 Support Started
331.73773501535493,Customer 160,Arrived
331.73773501535493,Customer 160,Request type: simple
332.4905294509621,Customer 158,Escalated to Level 2
332.4905294509621,Customer 158,Queued for Level 2 Support
332.4905294509621,Customer 158,Level 2 Support Started
333.0993629887829,Customer 161,Arrived
333.0993629887829,Customer 161,Request type: simple
333.0993629887829,Customer 161,Queued for Level 1 Support
333.0993629887829,Customer 161,Level 1 Support Started
333.15177353034125,Customer 162,Arrived
333.15177353034125,Customer 162,Request type: simple
333.15177353034125,Customer 162,Queued for Level 1 Support
333.15177353034125,Customer 162,Level 1 Support Started
333.9397771822951,Customer 160,Resolved by AI
334.48312162399213,Customer 159,Escalated to Level 2
334.48312162399213,Customer 159,Queued for Level 2 Support
334.86404295457464,Customer 163,Arrived
334.86404295457464,Customer 163,Request type: simple
334.94616965424746,Customer 164,Arrived
334.94616965424746,Customer 164,Request type: simple
334.94616965424746,Customer 164,Queued for Level 1 Support
335.9181872330919,Customer 163,Resolved by AI
338.7297761705406,Customer 162,Resolved by Level 1
338.7297761705406,Customer 164,Level 1 Support Started
339.90178041169656,Customer 165,Arrived
339.90178041169656,Customer 165,Request type: simple
340.4266172243907,Customer 165,Resolved by AI
341.5922617937973,Customer 164,Resolved by Level 1
341.7467114523114,Customer 158,Resolved by Level 2
341.7467114523114,Customer 159,Level 2 Support Started
342.1375456325994,Customer 161,Resolved by Level 1
342.81470060674854,Customer 157,Resolved by Level 2
343.2684331702648,Customer 166,Arrived
343.2684331702648,Customer 166,Request type: simple
343.48940237881453,Customer 167,Arrived
343.48940237881453,Customer 167,Request type: complex
343.48940237881453,Customer 167,Queued for Level 1 Support
343.48940237881453,Customer 167,Level 1 Support Started
344.16936899226727,Customer 168,Arrived
344.16936899226727,Customer 168,Request type: complex
344.29257852638005,Customer 168,Resolved by AI
344.4515374906309,Customer 166,Resolved by AI
345.3826691954047,Customer 169,Arrived
345.3826691954047,Customer 169,Request type: simple
345.6189109703131,Customer 159,Resolved by Level 2
346.1648521884301,Customer 169,Resolved by AI
347.48301440816556,Customer 167,Escalated to Level 2
347.48301440816556,Customer 167,Queued for Level 2 Support
347.48301440816556,Customer 167,Level 2 Support Started
348.34430064879496,Customer 170,Arrived
348.34430064879496,Customer 170,Request type: complex
348.34430064879496,Customer 170,Queued for Level 1 Support
348.34430064879496,Customer 170,Level 1 Support Started
349.2424430955406,Customer 171,Arrived
349.2424430955406,Customer 171,Request type: simple
349.2424430955406,Customer 171,Queued for Level 1 Support
349.2424430955406,Customer 171,Level 1 Support Started
349.56042400164,Customer 167,Resolved by Level 2
349.6976456358078,Customer 172,Arrived
349.6976456358078,Customer 172,Request type: simple
350.6919581190833,Customer 172,Resolved by AI
352.09395866683866,Customer 173,Arrived
352.09395866683866,Customer 173,Request type: simple
352.1077274879659,Customer 173,Resolved by AI
352.12474322198983,Customer 171,Resolved by Level 1
355.30598357163734,Customer 174,Arrived
355.30598357163734,Customer 174,Request type: simple
355.30598357163734,Customer 174,Queued for Level 1 Support
355.30598357163734,Customer 174,Level 1 Support Started
355.47968526548755,Customer 170,Escalated to Level 2
355.47968526548755,Customer 170,Queued for Level 2 Support
355.47968526548755,Customer 170,Level 2 Support Started
356.35444939822264,Customer 175,Arrived
356.35444939822264,Customer 175,Request type: complex
356.35444939822264,Customer 175,Queued for Level 1 Support
356.35444939822264,Customer 175,Level 1 Support Started
356.72926659486916,Customer 170,Resolved by Level 2
358.08002773847136,Customer 175,Escalated to Level 2
358.08002773847136,Customer 175,Queued for Level 2 Support
358.08002773847136,Customer 175,Level 2 Support Started
359.9237371737102,Customer 176,Arrived
359.9237371737102,Customer 176,Request type: complex
360.7250601109595,Customer 176,Resolved by AI
361.2412270464506,Customer 177,Arrived
361.2412270464506,Customer 177,Request type: simple
361.2412270464506,Customer 177,Queued for Level 1 Support
361.2412270464506,Customer 177,Level 1 Support Started
362.2089000159715,Customer 178,Arrived
362.2089000159715,Customer 178,Request type: complex
362.85775535445,Customer 177,Resolved by Level 1
363.44984750129515,Customer 175,Resolved by Level 2
363.75873691624844,Customer 178,Resolved by AI
365.3302543895876,Customer 179,Arrived
365.3302543895876,Customer 179,Request type: simple
365.68486838698175,Customer 179,Resolved by AI
365.9519447126901,Customer 180,Arrived
365.9519447126901,Customer 180,Request type: complex
365.9519447126901,Customer 180,Queued for Level 1 Support
365.9519447126901,Customer 180,Level 1 Support Started
367.5111910242963,Customer 174,Resolved by Level 1
367.72025852109647,Customer 181,Arrived
367.72025852109647,Customer 181,Request type: complex
367.72025852109647,Customer 181,Queued for Level 1 Support
367.72025852109647,Customer 181,Level 1 Support Started
368.9098404866252,Customer 180,Escalated to Level 2
368.9098404866252,Customer 180,Queued for Level 2 Support
368.9098404866252,Customer 180,Level 2 Support Started
369.0448791858181,Customer 182,Arrived
369.0448791858181,Customer 182,Request type: simple
369.3108812388977,Customer 182,Resolved by AI
369.462996541073,Customer 183,Arrived
369.462996541073,Customer 183,Request type: simple
370.10350620657175,Customer 183,Resolved by AI
371.6403254609076,Customer 181,Resolved by Level 1
372.45115193861704,Customer 184,Arrived
372.45115193861704,Customer 184,Request type: simple
372.48887417085325,Customer 184,Resolved by AI
372.79263701620545,Customer 180,Resolved by Level 2
373.4111989305831,Customer 185,Arrived
373.4111989305831,Customer 185,Request type: complex
373.4111989305831,Customer 185,Queued for Level 1 Support
373.4111989305831,Customer 185,Level 1 Support Started
374.80667895407635,Customer 186,Arrived
374.80667895407635,Customer 186,Request type: complex
374.9623454341099,Customer 186,Resolved by AI
375.96740985000883,Customer 187,Arrived
375.96740985000883,Customer 187,Request type: simple
377.4884948706881,Customer 187,Resolved by AI
380.0622566652544,Customer 188,Arrived
380.0622566652544,Customer 188,Request type: complex
380.0622566652544,Customer 188,Queued for Level 1 Support
380.0622566652544,Customer 188,Level 1 Support Started
380.6780882109057,Customer 189,Arrived
380.6780882109057,Customer 189,Request type: complex
380.6780882109057,Customer 189,Queued for Level 1 Support
380.6780882109057,Customer 189,Level 1 Support Started
383.77612602954235,Customer 185,Resolved by Level 1
384.50379220497973,Customer 190,Arrived
384.50379220497973,Customer 190,Request type: simple
384.77137135941274,Customer 190,Resolved by AI
385.60628126160543,Customer 189,Escalated to Level 2
385.60628126160543,Customer 189,Queued for Level 2 Support
385.60628126160543,Customer 189,Level 2 Support Started
385.8424483881898,Customer 191,Arrived
385.8424483881898,Customer 191,Request type: simple
385.9460805387572,Customer 191,Resolved by AI
386.35865940970314,Customer 192,Arrived
386.35865940970314,Customer 192,Request type: simple
387.54283338671803,Customer 192,Resolved by AI
388.36752579055286,Customer 193,Arrived
388.36752579055286,Customer 193,Request type: simple
388.4252812123248,Customer 193,Resolved by AI
388.9943368852911,Customer 189,Resolved by Level 2
389.6070486596281,Customer 188,Escalated to Level 2
389.6070486596281,Customer 188,Queued for Level 2 Support
389.6070486596281,Customer 188,Level 2 Support Started
393.0423771072352,Customer 194,Arrived
393.0423771072352,Customer 194,Request type: complex
393.0423771072352,Customer 194,Queued for Level 1 Support
393.0423771072352,Customer 194,Level 1 Support Started
393.60232728841856,Customer 195,Arrived
393.60232728841856,Customer 195,Request type: simple
393.9749470453537,Customer 196,Arrived
393.9749470453537,Customer 196,Request type: complex
393.9749470453537,Customer 196,Queued for Level 1 Support
393.9749470453537,Customer 196,Level 1 Support Started
394.08447524012274,Customer 195,Resolved by AI
394.74722070967016,Customer 196,Escalated to Level 2
394.74722070967016,Customer 196,Queued for Level 2 Support
394.74722070967016,Customer 196,Level 2 Support Started
395.2402940155547,Customer 188,Resolved by Level 2
396.273503320789,Customer 197,Arrived
396.273503320789,Customer 197,Request type: simple
396.273503320789,Customer 197,Queued for Level 1 Support
396.273503320789,Customer 197,Level 1 Support Started
396.8631227032465,Customer 198,Arrived
396.8631227032465,Customer 198,Request type: simple
397.541443059144,Customer 199,Arrived
397.541443059144,Customer 199,Request type: complex
397.541443059144,Customer 199,Queued for Level 1 Support
397.541443059144,Customer 199,Level 1 Support Started
397.6772137408548,Customer 196,Resolved by Level 2
399.40331341567406,Customer 197,Resolved by Level 1
399.7678382723236,Customer 198,Resolved by AI
400.30236362748786,Customer 199,Escalated to Level 2
400.30236362748786,Customer 199,Queued for Level 2 Support
400.30236362748786,Customer 199,Level 2 Support Started
400.90596607595654,Customer 194,Escalated to Level 2
400.90596607595654,Customer 194,Queued for Level 2 Support
400.90596607595654,Customer 194,Level 2 Support Started
405.7623096095483,Customer 194,Resolved by Level 2
406.32991603911074,Customer 200,Arrived
406.32991603911074,Customer 200,Request type: simple
406.77457814647386,Customer 200,Resolved by AI
407.65014588843115,Customer 201,Arrived
407.65014588843115,Customer 201,Request type: complex
408.3517372391359,Customer 202,Arrived
408.3517372391359,Customer 202,Request type: simple
409.3594562626331,Customer 203,Arrived
409.3594562626331,Customer 203,Request type: simple
409.3594562626331,Customer 203,Queued for Level 1 Support
409.3594562626331,Customer 203,Level 1 Support Started
409.42232370473397,Customer 201,Resolved by AI
409.5094611778294,Customer 202,Resolved by AI
412.0898440911515,Customer 204,Arrived
412.0898440911515,Customer 204,Request type: complex
412.0898440911515,Customer 204,Queued for Level 1 Support
412.0898440911515,Customer 204,Level 1 Support Started
413.3974367434659,Customer 204,Resolved by Level 1
415.6674386090462,Customer 205,Arrived
415.6674386090462,Customer 205,Request type: simple
416.1618104907403,Customer 206,Arrived
416.1618104907403,Customer 206,Request type: simple
416.1952916429672,Customer 203,Resolved by Level 1
416.79991111493746,Customer 205,Resolved by AI
418.49902537367984,Customer 206,Resolved by AI
418.7143841220691,Customer 207,Arrived
418.7143841220691,Customer 207,Request type: complex
418.7143841220691,Customer 207,Queued for Level 1 Support
418.7143841220691,Customer 207,Level 1 Support Started
418.8840532515634,Customer 207,Escalated to Level 2
418.8840532515634,Customer 207,Queued for Level 2 Support
418.8840532515634,Customer 207,Level 2 Support Started
418.96529257082705,Customer 199,Resolved by Level 2
420.2929147660133,Customer 207,Resolved by Level 2
420.79322612414927,Customer 208,Arrived
420.79322612414927,Customer 208,Request type: complex
420.79322612414927,Customer 208,Queued for Level 1 Support
420.79322612414927,Customer 208,Level 1 Support Started
421.75896630781006,Customer 208,Escalated to Level 2
421.75896630781006,Customer 208,Queued for Level 2 Support
421.75896630781006,Customer 208,Level 2 Support Started
425.6008635587897,Customer 209,Arrived
425.6008635587897,Customer 209,Request type: complex
425.6008635587897,Customer 209,Queued for Level 1 Support
425.6008635587897,Customer 209,Level 1 Support Started
427.0859584189776,Customer 209,Resolved by Level 1
429.5113876790364,Customer 208,Resolved by Level 2
432.71583493275085,Customer 210,Arrived
432.71583493275085,Customer 210,Request type: complex
432.71583493275085,Customer 210,Queued for Level 1 Support
432.71583493275085,Customer 210,Level 1 Support Started
434.03080756303194,Customer 211,Arrived
434.03080756303194,Customer 211,Request type: simple
434.27552638741736,Customer 212,Arrived
434.27552638741736,Customer 212,Request type: complex
434.27552638741736,Customer 212,Queued for Level 1 Support
434.27552638741736,Customer 212,Level 1 Support Started
434.78368868752483,Customer 210,Escalated to Level 2
434.78368868752483,Customer 210,Queued for Level 2 Support
434.78368868752483,Customer 210,Level 2 Support Started
437.4270236558221,Customer 211,Resolved by AI
438.2097616365101,Customer 213,Arrived
438.2097616365101,Customer 213,Request type: simple
438.23779449227965,Customer 214,Arrived
438.23779449227965,Customer 214,Request type: complex
438.23779449227965,Customer 214,Queued for Level 1 Support
438.23779449227965,Customer 214,Level 1 Support Started
439.3270320561939,Customer 213,Resolved by AI
440.469356946407,Customer 215,Arrived
440.469356946407,Customer 215,Request type: simple
440.69871140369924,Customer 216,Arrived
440.69871140369924,Customer 216,Request type: complex
440.69871140369924,Customer 216,Queued for Level 1 Support
440.69871140369924,Customer 216,Level 1 Support Started
441.43574922793266,Customer 215,Resolved by AI
441.9497899931677,Customer 216,Escalated to Level 2
441.9497899931677,Customer 216,Queued for Level 2 Support
441.9497899931677,Customer 216,Level 2 Support Started
442.4387429228518,Customer 212,Resolved by Level 1
446.434062846837,Customer 217,Arrived
446.434062846837,Customer 217,Request type: complex
446.48047000418796,Customer 217,Resolved by AI
447.1536801862137,Customer 218,Arrived
447.1536801862137,Customer 218,Request type: complex
447.22952452617216,Customer 219,Arrived
447.22952452617216,Customer 219,Request type: complex
447.22952452617216,Customer 219,Queued for Level 1 Support
447.22952452617216,Customer 219,Level 1 Support Started
447.4212982700126,Customer 218,Resolved by AI
448.7719435193381,Customer 220,Arrived
448.7719435193381,Customer 220,Request type: complex
448.7719435193381,Customer 220,Queued for Level 1 Support
448.7719435193381,Customer 220,Level 1 Support Started
450.42269370961145,Customer 210,Resolved by Level 2
451.49039264475385,Customer 221,Arrived
451.49039264475385,Customer 221,Request type: simple
451.49039264475385,Customer 221,Queued for Level 1 Support
451.49039264475385,Customer 221,Level 1 Support Started
452.32923175086904,Customer 214,Resolved by Level 1
452.78021003359095,Customer 219,Escalated to Level 2
452.78021003359095,Customer 219,Queued for Level 2 Support
452.78021003359095,Customer 219,Level 2 Support Started
455.2560247580256,Customer 220,Escalated to Level 2
455.2560247580256,Customer 220,Queued for Level 2 Support
455.82324816533657,Customer 222,Arrived
455.82324816533657,Customer 222,Request type: simple
455.82324816533657,Customer 222,Queued for Level 1 Support
455.82324816533657,Customer 222,Level 1 Support Started
456.2714298633106,Customer 221,Resolved by Level 1
456.34646660967945,Customer 222,Resolved by Level 1
456.99972679520664,Customer 223,Arrived
456.99972679520664,Customer 223,Request type: complex
457.3225269394935,Customer 223,Resolved by AI
459.3142875370886,Customer 216,Resolved by Level 2
459.3142875370886,Customer 220,Level 2 Support Started
459.3144158919133,Customer 224,Arrived
459.3144158919133,Customer 224,Request type: complex
459.5528073735865,Customer 224,Resolved by AI
464.50109761881845,Customer 219,Resolved by Level 2
465.2666982982856,Customer 225,Arrived
465.2666982982856,Customer 225,Request type: simple
465.6724271758266,Customer 225,Resolved by AI
467.30718565624926,Customer 226,Arrived
467.30718565624926,Customer 226,Request type: simple
468.75602533005843,Customer 226,Resolved by AI
476.29460499217055,Customer 227,Arrived
476.29460499217055,Customer 227,Request type: simple
476.29460499217055,Customer 227,Queued for Level 1 Support
476.29460499217055,Customer 227,Level 1 Support Started
476.75886604498305,Customer 228,Arrived
476.75886604498305,Customer 228,Request type: simple
477.62093876907915,Customer 227,Resolved by Level 1
479.7365710175373,Customer 229,Arrived
479.7365710175373,Customer 229,Request type: complex
479.7365710175373,Customer 229,Queued for Level 1 Support
479.7365710175373,Customer 229,Level 1 Support Started
